Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Pèrdues,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltas Rebudes,Val,% Asist,% Tir Efectiu,% Tir Verdader,GScore,TLR,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Pèrdues Mal Pase,Pèrdues Pilota Controlada,Altres Pèrdues,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num
b'ALBERT MARTIN PUJOL',1 Mitjana,5.0,19.0,6.8,1.6,2.4,0.67,1.2,3.2,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.61,0.61,2.88,0.0,2.8,2.8,50.0,1.21,0.0,0.0,0.0,0.0,5.6,16.95,0.0,-0.2,121.43,107.86,13.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,2.8,5.6,0.5,10.0
b'ALBERT MARTIN PUJOL',2 Derrota,3.0,21.0,6.33,1.67,2.33,0.71,1.0,2.67,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,0.0,0.0,0.0,0.63,0.63,2.43,0.0,2.67,2.33,53.33,1.27,0.0,0.0,0.0,0.0,5.0,13.88,0.0,-0.5,126.67,115.34,11.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,2.67,5.0,0.53,10.0
b'ALBERT MARTIN PUJOL',2 Victoria,2.0,16.0,7.5,1.5,2.5,0.6,1.5,4.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.58,0.58,3.55,0.0,3.0,3.5,46.15,1.15,0.0,0.0,0.0,0.0,6.5,22.91,0.0,0.25,115.38,96.73,18.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,3.0,6.5,0.46,10.0
b'ALBERT MARTIN PUJOL',3 Local,2.0,16.0,7.5,1.5,2.5,0.6,1.5,4.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.58,0.58,3.55,0.0,3.0,3.5,46.15,1.15,0.0,0.0,0.0,0.0,6.5,22.91,0.0,0.25,115.38,96.73,18.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,3.0,6.5,0.46,10.0
b'ALBERT MARTIN PUJOL',3 Visitant,3.0,21.0,6.33,1.67,2.33,0.71,1.0,2.67,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,0.0,0.0,0.0,0.63,0.63,2.43,0.0,2.67,2.33,53.33,1.27,0.0,0.0,0.0,0.0,5.0,13.88,0.0,-0.5,126.67,115.34,11.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,2.67,5.0,0.53,10.0
b'ALBERT MARTIN PUJOL',4 Banqueta,5.0,19.0,6.8,1.6,2.4,0.67,1.2,3.2,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.61,0.61,2.88,0.0,2.8,2.8,50.0,1.21,0.0,0.0,0.0,0.0,5.6,16.95,0.0,-0.2,121.43,107.86,13.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,2.8,5.6,0.5,10.0
b'ALBERT MARTIN PUJOL',5 Dificil,1.0,22.0,7.0,2.0,3.0,0.67,1.0,3.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.58,0.58,3.2,0.0,3.0,3.0,50.0,1.17,0.0,0.0,0.0,0.0,6.0,16.14,0.0,0.0,116.67,94.89,21.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,6.0,0.5,10.0
b'ALBERT MARTIN PUJOL',5 Facil,4.0,18.25,6.75,1.5,2.25,0.67,1.25,3.25,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.61,0.61,2.8,0.0,2.75,2.75,50.0,1.23,0.0,0.0,0.0,0.0,5.5,17.21,0.0,-0.25,122.73,111.05,11.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,2.75,5.5,0.5,10.0
b'ALEX OLIVE MARTINEZ',1 Mitjana,5.0,17.4,7.6,1.2,2.0,0.6,1.2,3.8,0.32,1.6,2.6,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.52,0.55,3.78,5.52,3.29,3.55,48.04,1.03,0.0,0.0,0.0,0.0,8.99,22.95,0.0,0.1,115.15,108.33,6.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,2.4,5.8,0.41,1.0
b'ALEX OLIVE MARTINEZ',2 Derrota,3.0,17.0,4.33,0.33,1.33,0.25,1.0,3.67,0.27,0.67,1.33,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.37,0.39,0.7,4.44,1.73,3.8,31.33,0.73,0.0,0.0,0.0,0.0,6.85,19.15,0.0,-1.83,81.25,115.81,-34.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,1.33,5.0,0.27,1.0
