Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensiuss,Reb. Defensiuss,Rebots,Assist,Recuperacions,Pèrdues,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Possesions,Ritme,OER,% TC Efec,% Jugada,Frec. TL,% Reb Def,% Reb Of,% Assis,% Perd,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tiro,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,% Perd pase,%Perd pil control,%Perd altres,ORB_wt,AssistFT,Assist2P,Assist3P,% AssistFT,%Assist2P,%Assist3P,Punts amb assist,OER amb Asistència,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC
Equip,1 Mitjana,24.0,201.04,70.58,18.88,39.83,0.47,6.17,26.58,0.23,14.33,24.08,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.88,0.0,0.0,73.92,0.51,95.49,42.35,43.52,21.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,25.04,66.42,0.38
Equip,2 Derrota,3.0,200.0,59.0,15.67,38.0,0.41,6.0,28.0,0.21,9.67,16.33,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.67,0.0,0.0,70.0,0.49,84.29,37.37,37.38,14.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,21.67,66.0,0.33
Equip,2 Victoria,21.0,201.19,72.24,19.33,40.1,0.48,6.19,26.38,0.23,15.0,25.19,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.62,0.0,0.0,74.43,0.52,97.06,43.05,44.35,22.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,25.52,66.48,0.38
Equip,3 Local,12.0,200.0,69.92,19.33,40.33,0.48,5.83,27.0,0.22,13.75,23.58,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.08,0.0,0.0,74.58,0.52,93.74,41.71,42.94,20.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,25.17,67.33,0.37
Equip,3 Visitant,12.0,202.08,71.25,18.42,39.33,0.47,6.5,26.17,0.25,14.92,24.58,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.67,0.0,0.0,73.25,0.5,97.27,43.0,44.11,22.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,24.92,65.5,0.38
Equip,4 Dificil,16.0,201.56,70.56,18.31,38.69,0.47,6.19,26.81,0.23,15.38,26.25,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.06,0.0,0.0,73.94,0.51,95.44,42.13,43.68,23.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,24.5,65.5,0.37
Equip,4 Facil,8.0,200.0,70.62,20.0,42.12,0.47,6.12,26.12,0.23,12.25,19.75,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,73.75,0.52,95.76,42.77,43.19,17.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,26.12,68.25,0.38
Equip,6 Ultims 3,3.0,36000.0,199.0,54.0,117.0,0.46,17.0,80.0,0.21,40.0,68.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,71.0,197.0,0.36
Equip Rival,1 Mitjana Rival,24.0,201.04,63.62,15.38,38.29,0.4,6.46,25.04,0.26,13.5,22.38,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.21,0.0,0.0,70.25,0.49,90.57,39.57,40.64,21.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,21.83,63.33,0.34
Equip Rival,2 Derrota Rival,3.0,200.0,75.0,15.67,35.0,0.45,8.33,30.33,0.27,18.67,26.33,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.33,0.0,0.0,73.67,0.51,101.81,43.11,44.34,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,24.0,65.33,0.37
Equip Rival,2 Victoria Rival,21.0,201.19,62.0,15.33,38.76,0.4,6.19,24.29,0.25,12.76,21.81,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.76,0.0,0.0,69.71,0.48,88.93,39.05,40.05,20.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,21.52,63.05,0.34
Equip Rival,3 Local Rival,12.0,200.0,58.42,15.17,38.17,0.4,5.58,22.58,0.25,11.33,21.83,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.17,0.0,0.0,67.5,0.48,86.54,38.75,39.53,18.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,20.75,60.75,0.34
Equip Rival,3 Visitant Rival,12.0,202.08,68.83,15.58,38.42,0.41,7.33,27.5,0.27,15.67,22.92,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25,0.0,0.0,72.92,0.5,94.4,40.33,41.51,23.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,22.92,65.92,0.35
Equip Rival,4 Dificil Rival,16.0,201.56,65.94,16.06,39.0,0.41,6.69,24.81,0.27,13.75,22.81,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.06,0.0,0.0,70.88,0.49,93.03,40.89,41.73,21.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,22.75,63.81,0.36
Equip Rival,4 Facil Rival,8.0,200.0,59.0,14.0,36.88,0.38,6.0,25.5,0.24,13.0,21.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.0,0.0,68.88,0.48,85.66,36.87,38.4,20.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,20.0,62.38,0.32
