Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensiuss,Reb. Defensiuss,Rebots,Assist,Recuperacions,Pèrdues,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Possesions,Ritme,OER,% TC Efec,% Jugada,Frec. TL,% Reb Def,% Reb Of,% Assis,% Perd,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tiro,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,% Perd pase,%Perd pil control,%Perd altres,ORB_wt,AssistFT,Assist2P,Assist3P,% AssistFT,%Assist2P,%Assist3P,Punts amb assist,OER amb Asistència,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Local,Visitant,Victoria,Diferencia
Equip,Jornada 01,1.0,200.0,55.0,11.0,27.0,0.41,5.0,30.0,0.17,18.0,20.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,63.0,0.49,87.3,32.46,36.8,31.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,16.0,57.0,0.28,CLUB NATACIO TERRASSA A,CLUB NATACIO SABADELL A,Ganado,7.0
Equip Rival,Jornada 01,1.0,200.0,48.0,13.0,37.0,0.35,1.0,18.0,0.06,19.0,29.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,65.0,0.51,73.85,26.36,36.37,34.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,14.0,55.0,0.25,,,,
Equip,Jornada 02,1.0,200.0,71.0,12.0,38.0,0.32,9.0,26.0,0.35,20.0,27.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,72.0,0.53,98.61,39.84,41.54,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,21.0,64.0,0.33,CLUB NATACIO SABADELL A,CB IPSI A,Ganado,12.0
Equip Rival,Jornada 02,1.0,200.0,59.0,9.0,28.0,0.32,5.0,23.0,0.22,26.0,34.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,63.0,0.47,93.65,32.35,41.56,50.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,14.0,51.0,0.27,,,,
Equip,Jornada 03,1.0,200.0,77.0,20.0,31.0,0.65,8.0,25.0,0.32,13.0,20.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,62.0,0.46,124.19,57.14,54.72,23.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,28.0,56.0,0.5,VEDRUNA GRACIA A,CLUB NATACIO SABADELL A,Perdido,-2.0
Equip Rival,Jornada 03,1.0,200.0,79.0,18.0,38.0,0.47,7.0,25.0,0.28,22.0,30.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,73.0,0.54,108.22,45.24,48.2,34.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,25.0,63.0,0.4,,,,
Equip,Jornada 04,1.0,200.0,92.0,19.0,34.0,0.56,12.0,31.0,0.39,18.0,27.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,73.0,0.52,126.03,56.92,53.56,27.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,31.0,65.0,0.48,CLUB NATACIO SABADELL A,PUJOL CB MOLLERUSSA,Ganado,33.0
Equip Rival,Jornada 04,1.0,200.0,59.0,17.0,36.0,0.47,2.0,20.0,0.1,19.0,34.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,68.0,0.48,86.76,35.71,43.04,33.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,19.0,56.0,0.34,,,,
Equip,Jornada 05,1.0,200.0,68.0,14.0,48.0,0.29,9.0,25.0,0.36,13.0,20.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,78.0,0.55,87.18,37.67,37.06,17.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,23.0,73.0,0.32,NOU BASQUET OLESA A,CLUB NATACIO SABADELL A,Perdido,-2.0
Equip Rival,Jornada 05,1.0,200.0,70.0,18.0,29.0,0.62,7.0,27.0,0.26,13.0,27.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,65.0,0.45,107.69,50.89,49.25,23.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,25.0,56.0,0.45,,,,
